id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
593857,API,Organic Search,No,No,0,1.0,233,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
593852,Landing Page Submission,Google,No,No,0,5.0,132,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
593834,Landing Page Submission,Google,No,No,0,2.0,269,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
593827,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
593802,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
593801,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593795,Landing Page Submission,Direct Traffic,No,No,1,7.0,1424,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
593790,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593789,Landing Page Submission,Direct Traffic,No,No,1,10.0,1360,5.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
593786,Landing Page Submission,Direct Traffic,No,No,1,5.0,1457,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
593767,API,Google,No,No,1,2.0,1809,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593765,API,Google,No,No,0,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593761,API,Google,No,No,0,2.0,772,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593710,Landing Page Submission,Direct Traffic,No,No,1,7.0,1762,1.4,Chat Conversation,Finance Management,Student,No,No,No,No,No,No,12.0,18.0,Yes
593680,Landing Page Submission,Direct Traffic,No,No,0,6.0,55,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,14.0,Yes
593658,Landing Page Submission,Direct Traffic,No,No,0,9.0,1187,3.0,Email Link Clicked,International Business,Unemployed,No,No,No,No,No,No,,,No
593651,API,Organic Search,No,No,0,3.0,1195,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593625,Landing Page Submission,Organic Search,No,No,0,3.0,195,1.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
593596,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,237,1.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
593560,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593555,API,Google,No,No,1,2.0,28,2.0,Email Link Clicked,Hospitality Management,Working Professional,No,No,No,No,No,No,,,No
593551,API,Google,No,No,0,2.0,23,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
593523,API,Google,No,No,0,3.0,173,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593516,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,16.0,15.0,No
593504,Landing Page Submission,Direct Traffic,No,No,1,2.0,1153,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,No
593498,Landing Page Submission,Direct Traffic,No,No,1,4.0,53,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
593482,Landing Page Submission,Direct Traffic,No,No,0,8.0,698,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
593476,Landing Page Submission,Organic Search,No,No,0,6.0,170,3.0,Unreachable,Retail Management,,No,No,No,No,No,No,14.0,17.0,Yes
593445,Landing Page Submission,Direct Traffic,No,No,0,2.0,1293,2.0,Converted to Lead,IT Projects Management,,No,No,No,No,No,No,15.0,13.0,No
593436,Landing Page Submission,Direct Traffic,No,No,1,4.0,1256,4.0,SMS Sent,Services Excellence,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
593433,Landing Page Submission,Organic Search,Yes,No,1,7.0,564,7.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,11.0,18.0,Yes
593432,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593407,Landing Page Submission,Direct Traffic,No,No,0,7.0,423,7.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
593400,Lead Add Form,,Yes,No,0,,926,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
593398,API,Google,No,No,0,5.0,431,1.25,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593392,API,Chat,No,No,0,10.0,947,5.0,SMS Sent,Retail Management,,No,No,No,No,No,No,15.0,16.0,No
593376,Landing Page Submission,Direct Traffic,No,No,0,2.0,413,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
593369,Landing Page Submission,Google,No,No,1,3.0,381,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,17.0,No
593368,Landing Page Submission,Google,No,No,0,4.0,281,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,11.0,17.0,No
593352,API,Google,Yes,No,0,2.0,858,2.0,SMS Sent,,,No,No,No,No,No,No,12.0,15.0,No
593339,Landing Page Submission,Direct Traffic,No,No,0,2.0,423,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
593336,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593325,Landing Page Submission,Google,No,No,0,4.0,35,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
593315,API,Direct Traffic,No,No,1,5.0,209,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593309,Landing Page Submission,Google,No,No,1,3.0,1141,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
593306,Landing Page Submission,Direct Traffic,No,No,0,6.0,277,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
593292,Landing Page Submission,Organic Search,No,No,1,9.0,945,3.0,SMS Sent,Retail Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
593282,Landing Page Submission,Direct Traffic,No,No,0,2.0,65,2.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
593227,API,Google,No,No,0,1.0,478,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
593222,API,Chat,No,No,1,3.0,1083,1.5,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,13.0,16.0,Yes
593220,Landing Page Submission,Direct Traffic,No,No,0,7.0,43,3.5,Email Link Clicked,Services Excellence,Unemployed,No,No,No,No,No,No,13.0,15.0,No
593211,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Student,No,No,No,No,No,No,14.0,13.0,No
593206,Landing Page Submission,Organic Search,No,No,1,3.0,181,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
593203,Landing Page Submission,Direct Traffic,No,No,1,5.0,282,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
593201,API,Google,No,No,0,2.0,489,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593169,Landing Page Submission,Google,No,No,0,3.0,358,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
593130,Landing Page Submission,Direct Traffic,Yes,No,0,20.0,56,1.54,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
593125,API,Google,No,No,0,6.0,1270,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
593124,API,Google,No,No,1,2.0,987,1.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,15.0,No
593122,Landing Page Submission,Direct Traffic,No,No,0,3.0,432,1.5,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,17.0,Yes
593121,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
593119,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
593112,Landing Page Submission,Google,No,No,0,1.0,132,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
593100,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593093,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593090,Landing Page Submission,Organic Search,No,No,1,7.0,144,7.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
593086,Landing Page Submission,Google,Yes,No,0,17.0,642,2.13,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
593083,Landing Page Submission,Direct Traffic,No,No,0,3.0,979,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
593071,Landing Page Submission,Organic Search,No,No,0,4.0,407,4.0,Email Link Clicked,Operations Management,,No,No,No,No,No,No,11.0,18.0,Yes
593069,API,Google,No,No,1,4.0,952,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593063,Landing Page Submission,Google,No,No,1,3.0,1199,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
593057,Landing Page Submission,Direct Traffic,No,No,0,20.0,1633,2.22,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
593049,API,Organic Search,No,No,0,3.0,452,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593040,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593019,API,Google,No,No,0,4.0,55,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593014,Landing Page Submission,Direct Traffic,No,No,0,1.0,28,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
592991,Landing Page Submission,Google,No,No,0,4.0,370,4.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592987,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
592984,API,Organic Search,No,No,1,2.0,61,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
592978,API,Direct Traffic,No,No,0,3.0,563,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
592974,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
592959,API,Google,No,No,1,2.0,1379,2.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
592940,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
592929,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,15.0,No
592895,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592892,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,141,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,16.0,No
592885,Landing Page Submission,Direct Traffic,No,No,0,7.0,74,3.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
592880,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
592867,Landing Page Submission,Organic Search,No,No,0,7.0,319,7.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
592855,Landing Page Submission,Direct Traffic,No,No,0,8.0,139,8.0,Email Opened,,,Yes,No,No,No,No,No,14.0,17.0,No
592851,Landing Page Submission,Direct Traffic,No,No,0,2.0,362,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
592824,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
592812,Landing Page Submission,Direct Traffic,No,No,0,3.0,471,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592807,API,Google,No,No,0,1.0,95,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
592802,API,Chat,No,No,0,4.0,358,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592796,Landing Page Submission,Direct Traffic,No,No,0,18.0,488,6.0,Email Opened,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
592792,Landing Page Submission,Direct Traffic,No,No,1,1.0,1385,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
592786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592783,Landing Page Submission,Organic Search,No,No,0,4.0,192,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
592773,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,14.0,No
592749,Landing Page Submission,Direct Traffic,No,No,0,5.0,3,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
592745,API,Google,No,No,0,4.0,158,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592740,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592736,API,Organic Search,No,No,1,6.0,1519,1.5,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
592734,Landing Page Submission,Direct Traffic,No,No,0,3.0,372,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
592731,Landing Page Submission,Direct Traffic,Yes,No,0,15.0,77,2.14,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,17.0,13.0,Yes
592728,Landing Page Submission,Organic Search,Yes,No,0,15.0,239,3.75,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,17.0,14.0,Yes
592726,API,Google,No,No,0,6.0,1135,3.0,Email Opened,,,No,No,No,No,No,No,,,No
592711,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,16.0,15.0,No
592698,API,Organic Search,No,No,1,2.0,1115,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
592694,Landing Page Submission,Direct Traffic,No,No,0,2.0,134,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592692,API,Organic Search,No,No,0,3.0,1920,1.5,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
592690,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
592684,API,Chat,No,No,1,2.0,273,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
592683,Landing Page Submission,Direct Traffic,No,No,1,5.0,1290,1.67,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
592678,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
592676,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
592657,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,16.0,14.0,No
592650,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,14.0,No
592648,Landing Page Submission,Direct Traffic,No,No,0,2.0,1601,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592638,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,11.0,18.0,Yes
592625,API,Organic Search,No,No,1,4.0,1823,4.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
592608,Landing Page Submission,Direct Traffic,Yes,No,1,27.0,212,2.45,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,17.0,18.0,Yes
592598,API,Google,No,No,1,3.0,1563,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592591,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592566,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592563,Landing Page Submission,Direct Traffic,No,No,0,2.0,339,2.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,16.0,17.0,Yes
592552,Landing Page Submission,Direct Traffic,No,No,0,3.0,331,1.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,12.0,15.0,Yes
592530,Landing Page Submission,Google,No,No,1,2.0,1277,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592525,API,Google,No,No,1,2.0,1881,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592524,API,Google,No,No,0,1.0,174,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
592518,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592511,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592510,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592505,Landing Page Submission,Google,No,No,1,6.0,1104,6.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
592500,Landing Page Submission,Press_Release,Yes,No,0,6.0,358,6.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,17.0,16.0,Yes
592497,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
592484,API,Google,No,No,1,2.0,15,1.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592449,API,Google,No,No,0,2.0,1627,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592439,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,353,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
592438,API,Google,No,No,1,5.0,1374,2.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
592426,API,Google,No,No,0,2.0,871,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
592425,Landing Page Submission,Direct Traffic,No,No,1,5.0,933,5.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
592424,Landing Page Submission,Direct Traffic,No,No,1,1.0,396,1.0,Converted to Lead,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
592422,API,Chat,No,No,1,2.0,1062,1.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
592418,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592415,Landing Page Submission,Google,No,No,1,6.0,798,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
592414,Landing Page Submission,Organic Search,No,No,1,3.0,1090,3.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,16.0,15.0,No
592408,Landing Page Submission,Google,No,No,1,4.0,1285,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
592407,Landing Page Submission,Direct Traffic,No,No,1,6.0,86,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
592406,API,Organic Search,No,No,0,5.0,193,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
592405,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
592399,Landing Page Submission,Direct Traffic,No,No,0,2.0,133,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
592393,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592384,Landing Page Submission,Organic Search,No,No,0,5.0,124,2.5,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,17.0,No
592372,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592370,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
592358,Landing Page Submission,Organic Search,No,No,0,3.0,2,3.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
592354,Landing Page Submission,Direct Traffic,No,No,1,4.0,1025,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,15.0,16.0,Yes
592345,Landing Page Submission,Direct Traffic,No,No,0,5.0,1224,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
592343,Landing Page Submission,Direct Traffic,No,No,1,10.0,1798,5.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,No
592340,Landing Page Submission,Organic Search,No,No,1,5.0,1722,5.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,13.0,17.0,No
592337,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592334,Landing Page Submission,Direct Traffic,No,No,1,2.0,1386,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
592321,Landing Page Submission,Organic Search,No,No,0,4.0,188,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
592316,API,Google,No,No,0,2.0,128,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
592314,API,Google,Yes,No,1,2.0,1136,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
592306,Landing Page Submission,Organic Search,No,No,0,5.0,191,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,Yes
592289,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
592231,Landing Page Submission,Organic Search,No,No,0,8.0,191,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
592218,Landing Page Submission,Direct Traffic,No,No,0,2.0,127,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,16.0,16.0,No
592209,Landing Page Submission,Direct Traffic,No,No,1,11.0,1049,2.2,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,No
592208,Landing Page Submission,Organic Search,Yes,No,0,3.0,356,3.0,Email Bounced,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
592207,API,Google,Yes,No,0,2.0,86,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
592201,API,Google,No,No,1,10.0,1618,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592174,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
592170,API,Google,No,No,1,2.0,1319,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592165,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592160,API,Organic Search,No,No,0,7.0,159,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592130,Landing Page Submission,Google,No,No,1,6.0,1522,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
592122,Landing Page Submission,Organic Search,No,No,1,4.0,452,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,15.0,Yes
592113,Landing Page Submission,Organic Search,No,No,1,6.0,36,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592087,API,Organic Search,No,No,1,9.0,1018,3.0,Page Visited on Website,Media and Advertising,Working Professional,No,No,No,No,No,No,15.0,13.0,No
592040,Landing Page Submission,Direct Traffic,No,No,0,2.0,155,2.0,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592031,Landing Page Submission,Direct Traffic,No,No,1,3.0,77,3.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,Yes
592016,Landing Page Submission,Direct Traffic,No,No,0,1.0,343,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
592004,Landing Page Submission,Direct Traffic,No,No,0,2.0,1392,2.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
591983,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
591979,Landing Page Submission,Direct Traffic,No,No,0,2.0,233,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
591978,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
591977,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,433,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,15.0,13.0,Yes
591968,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591960,Landing Page Submission,Direct Traffic,No,No,1,3.0,813,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
591937,Landing Page Submission,Organic Search,No,No,1,7.0,1585,1.4,Email Link Clicked,Healthcare Management,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
591933,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
591928,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
591909,Landing Page Submission,Organic Search,No,No,1,6.0,981,6.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
591908,API,Organic Search,No,No,1,3.0,1622,3.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,16.0,16.0,No
591894,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
