id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
588097,Lead Add Form,Reference,No,No,0,,711,,Had a Phone Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
647916,Landing Page Submission,Google,No,No,0,5.0,1176,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,10.0,18.0,No
621638,Landing Page Submission,Google,No,No,0,3.0,757,3.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
618983,Landing Page Submission,Referral Sites,No,No,1,5.0,551,2.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
584822,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
579836,Landing Page Submission,Direct Traffic,No,No,0,1.0,1226,1.0,Converted to Lead,Supply Chain Management,,No,No,No,No,No,No,14.0,18.0,No
604622,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
623647,Landing Page Submission,Google,No,No,1,3.0,262,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
611746,API,Chat,No,No,0,1.0,119,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
593051,Landing Page Submission,Direct Traffic,No,No,0,8.0,813,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
639981,API,Google,No,No,0,4.0,1065,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,12.0,13.0,Yes
626221,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
643149,Landing Page Submission,Direct Traffic,No,No,0,2.0,316,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
620639,Landing Page Submission,Direct Traffic,No,No,0,1.0,518,1.0,Converted to Lead,,Student,No,No,No,No,No,No,,,No
621464,Landing Page Submission,Google,No,No,0,3.0,105,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
589047,Landing Page Submission,Direct Traffic,No,No,0,4.0,197,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,16.0,Yes
584482,Landing Page Submission,Direct Traffic,No,No,0,3.0,106,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
617248,Landing Page Submission,Direct Traffic,No,No,0,3.0,101,1.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
608852,API,Organic Search,No,No,1,8.0,10,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
581162,API,Google,No,No,1,5.0,1356,1.25,Email Opened,International Business,,No,No,No,No,No,No,14.0,16.0,Yes
604821,Landing Page Submission,Direct Traffic,No,No,0,3.0,142,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
655940,Landing Page Submission,Referral Sites,No,No,0,7.0,315,3.5,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,15.0,Yes
647600,API,Google,No,No,1,2.0,371,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
594594,API,Chat,No,No,0,3.0,1795,1.5,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
616332,Landing Page Submission,Direct Traffic,No,No,0,2.0,80,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
586622,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586673,Landing Page Submission,Organic Search,No,No,1,8.0,1014,8.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
607341,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
641257,API,Google,No,No,0,2.0,169,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
636665,Landing Page Submission,Google,No,No,1,6.0,866,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
617497,API,Google,No,No,0,2.0,216,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
597273,Landing Page Submission,Organic Search,No,No,0,7.0,339,3.5,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
609706,Landing Page Submission,Direct Traffic,No,No,0,1.0,226,1.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
597452,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1237,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
643838,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
637608,Landing Page Submission,Google,No,No,1,21.0,1198,5.25,View in browser link Clicked,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
604900,Landing Page Submission,Organic Search,No,No,0,9.0,1309,4.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
640067,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
654471,API,Chat,No,No,1,5.0,1387,1.67,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
619515,Landing Page Submission,Direct Traffic,No,No,0,5.0,1515,2.5,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
603378,Landing Page Submission,Google,No,No,0,5.0,16,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
592374,Landing Page Submission,Organic Search,No,No,0,9.0,414,9.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
609537,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,108,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
615885,Landing Page Submission,Google,No,No,0,2.0,1446,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
605175,Landing Page Submission,Direct Traffic,No,No,0,2.0,68,2.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
612085,API,Google,No,No,1,3.0,1774,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
630746,Landing Page Submission,Google,No,No,0,8.0,18,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
587414,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
639205,API,Google,No,No,0,2.0,433,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
609041,Landing Page Submission,Direct Traffic,Yes,No,0,15.0,56,5.0,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,,,Yes
611662,Landing Page Submission,Direct Traffic,No,No,1,6.0,1957,1.5,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
654095,API,Google,No,No,0,2.0,293,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
607964,Landing Page Submission,Direct Traffic,No,No,0,4.0,308,4.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
647851,API,Google,No,No,1,2.0,682,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637705,API,Google,No,No,0,3.0,52,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
591826,Landing Page Submission,Direct Traffic,No,No,0,3.0,50,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,No
601880,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
627531,Landing Page Submission,Direct Traffic,No,No,0,10.0,1812,3.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
640415,Landing Page Submission,Direct Traffic,No,No,1,3.0,96,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
633775,API,Google,No,No,1,2.0,1494,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
587471,Landing Page Submission,Google,No,No,0,4.0,166,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
626197,API,Google,No,No,0,2.0,230,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
601884,Landing Page Submission,Organic Search,No,No,1,7.0,928,3.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
660680,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
607497,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
588696,API,Google,No,No,0,1.0,2059,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
614475,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
603462,API,Google,No,No,0,2.0,32,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
639330,Landing Page Submission,Direct Traffic,No,No,0,3.0,1349,1.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,12.0,17.0,Yes
624673,API,Google,No,No,0,3.0,1321,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
657117,API,Referral Sites,No,No,0,6.0,866,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
596243,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
608100,Landing Page Submission,Google,No,No,1,3.0,1127,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
643201,Landing Page Submission,Google,No,No,0,4.0,239,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
654170,Lead Add Form,Reference,No,No,1,1.0,288,1.0,Email Link Clicked,E-Business,Unemployed,No,No,No,No,No,No,14.0,20.0,No
613326,Landing Page Submission,Direct Traffic,No,No,1,2.0,41,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
581789,Landing Page Submission,Direct Traffic,No,No,1,2.0,1237,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
591442,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
647668,Landing Page Submission,Direct Traffic,No,No,1,5.0,1546,5.0,Approached upfront,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
608687,Landing Page Submission,Google,No,No,0,6.0,726,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
652768,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
611181,Landing Page Submission,Google,No,No,0,4.0,1195,1.33,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
628062,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
624965,Landing Page Submission,Google,No,No,0,2.0,203,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
624679,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
609920,API,Google,No,No,0,11.0,565,2.75,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588746,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596404,Landing Page Submission,Google,No,No,0,6.0,128,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
640295,Lead Add Form,Reference,No,No,1,,1212,,,Finance Management,Student,No,No,No,No,No,No,14.0,20.0,No
580465,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
643977,API,Google,No,No,1,2.0,1429,2.0,SMS Sent,Hospitality Management,Working Professional,No,No,No,No,No,No,14.0,13.0,No
647902,Landing Page Submission,Google,No,No,0,4.0,48,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
587040,Landing Page Submission,Direct Traffic,No,No,1,1.0,944,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
612027,Landing Page Submission,Direct Traffic,No,No,0,5.0,209,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
585505,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
584032,Landing Page Submission,Direct Traffic,No,No,0,2.0,389,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,19.0,Yes
606303,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Page Visited on Website,Finance Management,Working Professional,No,No,No,No,No,No,,,No
631712,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
627234,Landing Page Submission,Google,No,No,1,9.0,805,2.25,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,No
611211,Landing Page Submission,Organic Search,No,No,0,5.0,171,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
651501,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
614587,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
611498,Landing Page Submission,Google,No,No,1,4.0,384,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
611078,API,Organic Search,No,No,0,3.0,18,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
644658,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
586843,Landing Page Submission,Organic Search,No,No,0,5.0,288,2.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
629825,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
592317,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,503,4.0,Email Bounced,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
643275,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,11.0,12.0,No
624727,Landing Page Submission,Direct Traffic,No,No,1,2.0,284,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
605502,Landing Page Submission,Direct Traffic,No,No,0,2.0,206,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
630262,Landing Page Submission,Organic Search,Yes,No,0,3.0,443,1.5,Unreachable,Supply Chain Management,,No,No,No,No,No,No,12.0,16.0,No
609686,API,Direct Traffic,No,No,0,3.0,129,3.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
604104,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
603554,Landing Page Submission,Direct Traffic,No,No,0,1.0,339,1.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,,,Yes
621675,Landing Page Submission,Google,No,No,0,7.0,1061,7.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
659700,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592136,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
592446,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
613046,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
625394,Landing Page Submission,Direct Traffic,No,No,0,3.0,333,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
632031,API,Google,No,No,1,16.0,436,1.23,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
610490,API,Organic Search,No,No,0,4.0,127,4.0,Email Opened,,,No,No,No,No,No,No,,,No
608307,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
580339,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,231,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
589781,Landing Page Submission,Direct Traffic,No,No,0,1.0,186,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
603161,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
611552,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
637183,Landing Page Submission,Direct Traffic,No,No,0,5.0,155,5.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
602681,API,Google,No,No,0,2.0,81,1.0,Chat Conversation,Marketing Management,Student,No,No,No,No,No,No,,,No
589305,Landing Page Submission,Google,No,No,1,19.0,1845,2.71,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
584504,API,Direct Traffic,No,No,0,3.0,164,1.5,Page Visited on Website,,,No,No,No,No,No,No,,,No
626579,Landing Page Submission,Organic Search,No,No,0,3.0,158,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
655240,API,Organic Search,No,No,0,3.0,677,1.5,Email Opened,Select,Student,No,No,No,No,No,No,15.0,14.0,No
595728,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655227,API,Google,No,No,0,2.0,134,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
601485,Landing Page Submission,Direct Traffic,No,No,0,1.0,1658,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
585574,API,Google,No,No,1,2.0,1306,1.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
603334,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
640442,Landing Page Submission,Organic Search,No,No,1,4.0,852,4.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
619225,Landing Page Submission,Organic Search,Yes,No,1,19.0,1146,2.71,Page Visited on Website,Rural and Agribusiness,Working Professional,No,No,No,No,No,No,17.0,13.0,Yes
609431,Landing Page Submission,Direct Traffic,No,No,0,10.0,360,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
583407,Landing Page Submission,Direct Traffic,No,No,0,2.0,327,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,20.0,Yes
585535,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
580303,Landing Page Submission,Google,No,No,1,3.0,47,3.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,20.0,No
601396,API,Google,No,No,0,2.0,138,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
647082,Landing Page Submission,Direct Traffic,No,No,0,2.0,247,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
627274,Landing Page Submission,Google,No,No,0,3.0,407,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
619285,Landing Page Submission,Google,No,No,0,2.0,49,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
579979,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
653473,API,Google,No,No,1,8.0,978,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
650907,API,Google,No,No,0,2.0,1494,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
647991,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
583745,Landing Page Submission,Direct Traffic,No,No,1,2.0,1635,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
593945,Landing Page Submission,Direct Traffic,No,No,1,5.0,1062,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
593968,Landing Page Submission,Direct Traffic,No,No,0,2.0,338,2.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
603543,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
633914,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
582348,Landing Page Submission,Direct Traffic,No,No,1,1.0,1245,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
655024,Landing Page Submission,Organic Search,No,No,0,4.0,92,2.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
616720,API,Google,No,No,0,4.0,331,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
649586,API,Referral Sites,No,No,0,1.0,815,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,13.0,No
611447,Landing Page Submission,Direct Traffic,No,No,0,2.0,74,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
616910,API,Google,No,No,0,2.0,940,1.0,Email Opened,,,No,No,No,No,No,No,,,No
629261,Landing Page Submission,Google,No,No,0,5.0,233,5.0,Email Link Clicked,Finance Management,,No,No,No,No,No,No,,,No
584395,Landing Page Submission,Organic Search,No,No,0,3.0,521,3.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,11.0,16.0,Yes
630727,Landing Page Submission,Direct Traffic,No,No,0,4.0,1095,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
608325,Landing Page Submission,Organic Search,No,No,0,5.0,176,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
645243,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
628594,Landing Page Submission,Organic Search,No,No,0,4.0,95,4.0,Chat Conversation,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
593876,Landing Page Submission,Direct Traffic,No,No,1,3.0,177,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
596064,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
603657,Landing Page Submission,Direct Traffic,No,No,0,2.0,310,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
590900,API,Organic Search,No,No,1,4.0,1692,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,14.0,No
656776,Landing Page Submission,Google,No,No,0,7.0,57,2.33,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,18.0,No
600810,API,Organic Search,No,No,0,3.0,558,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
584394,API,Google,No,No,0,2.0,455,1.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
645491,API,Google,No,No,0,4.0,185,4.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
618578,Landing Page Submission,Organic Search,No,No,0,8.0,269,8.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
647649,API,Organic Search,No,No,0,4.0,287,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
641576,Landing Page Submission,Google,No,No,1,10.0,825,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,16.0,18.0,No
597366,Lead Add Form,Reference,Yes,No,1,,266,,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,No
647981,Lead Import,Facebook,No,No,0,,1454,,SMS Sent,,,No,No,No,No,No,No,14.0,13.0,No
602388,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,368,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
655128,API,Organic Search,No,No,0,5.0,442,5.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
607049,Landing Page Submission,Direct Traffic,No,No,1,2.0,1074,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
637062,Landing Page Submission,Organic Search,No,No,0,2.0,414,2.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,14.0,14.0,Yes
609962,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,11.0,15.0,No
589314,API,Organic Search,No,No,0,2.0,513,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
620028,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606475,API,Organic Search,No,No,0,3.0,357,3.0,Converted to Lead,,,No,No,No,No,No,No,,,No
639195,Landing Page Submission,Google,No,No,0,4.0,310,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
631479,API,Google,No,No,0,1.0,79,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
589447,Landing Page Submission,Direct Traffic,No,No,0,1.0,100,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
588124,Landing Page Submission,Organic Search,No,No,1,9.0,986,9.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
655723,API,Organic Search,No,No,0,7.0,463,3.5,Unreachable,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
636874,Landing Page Submission,Google,No,No,0,3.0,208,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
640890,API,Organic Search,No,No,0,2.0,471,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
656681,API,Organic Search,No,No,0,2.0,1366,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
589413,API,Google,No,No,0,5.0,526,1.67,Page Visited on Website,,,No,No,No,No,No,No,16.0,15.0,No
638848,Landing Page Submission,Google,No,No,1,4.0,45,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
590460,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,12.0,15.0,No
611640,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
652958,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,1,4.0,Unsubscribed,Business Administration,,No,No,No,No,No,No,13.0,16.0,Yes
587507,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
641459,Landing Page Submission,Google,No,No,0,6.0,212,6.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
607814,Landing Page Submission,Direct Traffic,No,No,1,5.0,469,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
